TransactionID,CustomerID,Quantity,Price,Discount,CategoryID,StoreRegion
193135,33266,26,1240.71,0.20,14,East
193136,2527,32,1372.11,0.25,12,East
193137,81904,49,1127.73,0.15,34,West
193138,16991,41,362.07,0.05,30,Central
193139,12416,8,516.64,0.10,27,Central
193140,37449,60,351.87,0.10,10,North
193141,11496,63,1393.10,0.15,1,South
193142,98109,71,458.65,0.00,22,North
193143,18027,88,1343.07,0.05,1,East
193144,98719,46,864.66,0.20,48,South
193145,32611,17,120.02,0.05,43,West
193146,20486,9,111.32,0.20,48,Central
193147,72922,50,1259.83,0.20,37,North
193148,3806,50,564.61,0.15,47,Central
193149,41004,9,1148.54,0.15,18,Central
193150,49891,57,425.41,0.20,35,East
193151,58849,82,900.55,0.20,8,West
193152,67621,98,1398.23,0.20,35,East
193153,80686,59,346.08,0.25,24,West
193154,95770,20,1053.55,0.05,48,North
193155,34218,41,1434.50,0.15,42,West
193156,99956,81,1136.75,0.05,27,East
193157,71899,9,671.55,0.30,21,East
193158,72869,13,639.24,0.25,32,Central
193159,76923,93,765.30,0.05,6,North
193160,752,82,1262.47,0.05,43,Central
193161,94377,45,9.99,0.05,44,East
193162,86363,91,404.17,0.00,27,North
193163,10905,47,453.14,0.10,40,South
193164,43913,34,1461.16,0.00,30,West
193165,66264,79,133.04,0.10,46,East
193166,91632,65,862.81,0.20,43,Central
193167,82880,41,538.08,0.05,43,Central
193168,82890,60,1246.87,0.25,47,Central
193169,33222,49,207.46,0.10,36,North
193170,35913,62,911.00,0.15,32,South
193171,906,48,561.60,0.20,12,East
193172,46483,23,834.26,0.05,30,North
193173,54083,97,459.91,0.20,32,West
193174,58124,43,1147.90,0.15,22,Central
193175,28434,52,1318.23,0.30,48,West
193176,9003,48,783.98,0.25,39,East
193177,11231,43,517.19,0.05,16,East
193178,588,1,693.03,0.25,14,North
193179,94254,57,252.71,0.05,33,West
193180,6619,46,498.73,0.00,22,Central
193181,95768,43,1259.58,0.20,11,North
193182,34716,46,486.70,0.30,33,Central
193183,72590,11,554.60,0.20,16,Central
193184,27691,4,95.33,0.05,38,South
193185,3007,70,647.17,0.15,46,West
193186,17025,66,941.69,0.30,2,Central
193187,37917,71,1411.43,0.15,13,South
193188,94534,81,1382.89,0.10,42,South
193189,36375,69,492.41,0.15,14,South
193190,14408,46,983.14,0.05,23,North
193191,68539,32,1181.39,0.05,4,South
193192,7046,49,1028.33,0.30,28,East
193193,93681,25,115.67,0.00,28,North
193194,37195,14,319.56,0.15,48,West
193195,9200,8,781.68,0.10,12,North
193196,66668,70,1016.70,0.25,46,North
193197,29433,49,887.47,0.30,5,Central
193198,93928,80,732.51,0.10,33,West
193199,98248,57,1034.09,0.05,16,East
193200,11024,20,35.95,0.05,19,Central
193201,72938,37,399.86,0.05,1,Central
193202,61816,63,504.15,0.05,33,South
193203,80786,28,289.72,0.25,37,North
193204,94366,52,366.60,0.30,16,North
193205,27703,30,299.54,0.30,27,West
193206,78161,28,637.02,0.00,38,West
193207,41668,36,1030.35,0.25,36,North
193208,13222,84,375.57,0.00,35,West
193209,33259,35,217.65,0.10,20,South
193210,21399,36,1025.66,0.05,10,South
193211,29929,68,1463.04,0.10,3,Central
193212,62575,50,137.68,0.15,42,North
193213,75696,73,817.78,0.20,24,North
193214,44074,59,161.37,0.10,49,East
193215,61691,9,1309.69,0.00,33,South
193216,24628,86,791.66,0.25,14,Central
193217,42632,82,219.77,0.20,28,East
193218,92446,30,983.64,0.20,38,North
193219,24345,80,791.95,0.15,37,East
193220,49411,12,752.46,0.05,45,Central
193221,83069,60,639.71,0.05,10,West
193222,91376,25,1212.55,0.30,47,North
193223,3484,85,523.05,0.20,50,Central
193224,15779,57,432.14,0.10,3,South
193225,71164,90,846.43,0.25,21,West
193226,64687,38,451.29,0.10,2,East
193227,84752,86,1474.28,0.25,2,North
193228,35951,32,574.49,0.10,31,East
193229,29565,62,1458.40,0.00,43,North
193230,77978,96,1284.16,0.25,49,North
193231,41179,89,919.17,0.15,50,East
193232,92198,74,341.41,0.05,25,Central
193233,70941,55,1450.56,0.10,42,East
193234,99531,94,276.48,0.20,36,Central
193235,83872,81,343.09,0.30,10,South
193236,73792,44,272.39,0.30,4,East
193237,78911,93,1282.28,0.20,6,Central
193238,65464,73,1305.19,0.05,19,Central
193239,55235,88,813.97,0.00,50,West
193240,53455,2,1471.88,0.00,13,West
193241,27540,97,90.17,0.25,27,West
193242,97287,80,378.20,0.10,11,North
193243,34627,2,1248.12,0.15,9,West
193244,49558,82,802.10,0.25,40,West
193245,36012,83,1454.10,0.20,40,South
193246,39517,84,245.15,0.15,31,East
193247,35600,57,673.26,0.30,7,Central
193248,15914,21,996.74,0.10,19,South
193249,11976,11,176.85,0.15,1,Central
193250,91741,80,1005.21,0.00,47,North
193251,85519,82,801.86,0.10,20,North
193252,57906,29,1043.76,0.15,22,North
193253,65052,3,956.60,0.30,12,South
193254,81756,32,770.47,0.10,27,Central
193255,90819,76,762.96,0.05,44,East
193256,23246,95,237.33,0.10,1,North
193257,7585,28,73.82,0.05,17,Central
193258,86376,71,5.86,0.00,14,North
193259,68948,30,1399.42,0.30,20,West
193260,8530,56,1288.75,0.15,5,West
193261,81420,14,826.78,0.25,32,East
193262,98397,78,183.44,0.30,19,Central
193263,73757,20,736.60,0.10,12,North
193264,39194,14,1381.29,0.25,11,South
193265,63033,87,172.13,0.20,43,East
193266,17321,52,753.41,0.00,21,South
193267,60827,67,427.61,0.30,42,Central
193268,93933,88,1080.96,0.25,11,South
193269,74582,1,270.84,0.10,9,Central
193270,65353,17,551.33,0.15,25,West
193271,51535,32,214.71,0.30,10,South
193272,83761,32,1428.55,0.25,18,South
193273,96118,25,1451.62,0.05,28,North
193274,78488,81,1135.44,0.00,25,East
193275,97703,11,823.44,0.15,12,South
193276,16209,32,1225.20,0.20,49,North
193277,1415,84,519.19,0.25,10,Central
193278,91967,26,75.32,0.05,20,East
193279,97228,66,1439.38,0.20,49,West
193280,80900,92,711.27,0.25,40,East
193281,76969,54,1019.98,0.25,44,East
193282,41734,13,541.75,0.25,17,South
193283,8772,52,790.83,0.20,24,North
193284,77648,51,1144.65,0.00,49,North
193285,37053,19,330.35,0.05,45,West
193286,5674,40,409.64,0.25,32,Central
193287,92749,49,448.14,0.10,27,West
193288,21330,92,655.88,0.10,28,West
193289,72442,45,1332.27,0.20,31,East
193290,72442,93,788.01,0.00,30,North
193291,6795,23,1416.11,0.25,11,North
193292,43070,64,251.71,0.20,25,East
193293,41369,9,399.17,0.05,2,South
193294,11668,44,665.58,0.20,45,North
193295,93942,85,186.27,0.15,34,South
193296,80768,55,412.65,0.00,45,South
193297,19383,59,437.38,0.20,5,North
193298,6951,51,1439.42,0.30,43,East
193299,68495,78,774.99,0.10,11,North
193300,70371,53,815.07,0.00,48,South
193301,99521,42,21.93,0.30,25,Central
193302,22442,93,766.41,0.15,34,Central
193303,47595,37,853.91,0.10,36,Central
193304,67543,14,892.76,0.00,43,South
193305,65226,92,1053.09,0.15,32,West
193306,31370,36,1216.15,0.15,22,South
193307,54392,36,419.58,0.10,31,South
193308,39335,94,668.98,0.10,17,South
193309,27830,49,154.99,0.25,15,South
193310,72704,42,29.00,0.20,29,South
193311,54132,72,932.34,0.15,45,West
193312,98751,16,1164.75,0.30,11,South
193313,92828,69,1430.08,0.00,41,West
193314,4160,76,321.85,0.30,38,East
193315,36353,27,1204.85,0.30,12,West
193316,96630,67,314.86,0.25,32,West
193317,72042,33,1362.64,0.30,6,Central
193318,65697,77,270.73,0.25,21,East
193319,53187,47,809.67,0.30,13,East
193320,4316,3,571.18,0.05,9,South
193321,62311,71,741.97,0.05,18,North
193322,50843,57,13.65,0.30,30,South
193323,45363,44,261.35,0.00,47,North
193324,31446,4,346.28,0.00,32,East
193325,18535,45,1462.05,0.10,27,Central
193326,53597,47,942.37,0.00,49,East
193327,73526,71,769.20,0.20,42,South
193328,69934,78,706.86,0.20,22,West
193329,13123,12,1279.75,0.20,31,North
193330,94852,74,457.57,0.20,42,South
193331,63360,55,194.20,0.30,48,East
193332,72481,39,1022.65,0.20,31,South
193333,42972,80,372.28,0.25,25,South
193334,22657,97,753.03,0.05,25,Central
193335,21659,10,913.80,0.05,10,East
193336,28676,52,206.52,0.00,5,North
193337,58067,85,1123.62,0.10,45,West
193338,68287,5,1155.39,0.30,37,North
193339,79305,89,1053.81,0.15,46,South
193340,76741,65,786.01,0.20,24,West
193341,82826,18,713.73,0.15,39,West
193342,79705,26,209.70,0.00,41,South
193343,1998,11,44.22,0.25,4,West
193344,85776,27,747.62,0.30,26,East
193345,88178,11,249.45,0.15,30,East
193346,14386,57,1310.92,0.30,31,East
193347,19660,9,913.22,0.30,50,East
193348,2045,9,1211.83,0.15,6,South
193349,12236,77,339.17,0.30,33,West
193350,70404,27,438.35,0.00,2,North
193351,5489,36,310.10,0.30,34,North
193352,79176,69,1178.23,0.30,35,East
193353,22245,84,243.25,0.05,19,Central
193354,4388,5,1018.67,0.05,38,North
193355,56059,33,258.47,0.25,23,North
193356,66796,38,463.76,0.15,40,South
193357,8886,84,1306.70,0.10,35,West
193358,22924,40,1184.53,0.25,50,South
193359,80748,4,752.41,0.25,3,East
193360,51802,90,386.26,0.05,29,North
193361,62340,83,1348.64,0.05,49,East
193362,85236,90,127.66,0.00,16,Central
193363,53855,24,370.21,0.00,37,East
193364,71465,59,1147.04,0.20,1,South
193365,22195,81,299.04,0.20,24,North
193366,67717,34,712.51,0.15,8,Central
193367,71273,70,1071.74,0.00,34,North
193368,71204,44,905.81,0.00,48,East
193369,50247,10,906.00,0.00,17,South
193370,2500,99,1159.98,0.30,35,North
193371,50243,18,970.12,0.15,20,Central
193372,73154,48,903.15,0.25,7,North
193373,46753,32,319.86,0.25,22,Central
193374,65144,73,1370.72,0.05,43,Central
193375,72674,32,686.34,0.05,7,West
193376,51784,53,1116.23,0.20,39,South
193377,44858,42,1044.17,0.05,23,South
193378,27767,22,1455.08,0.00,48,North
193379,11250,92,260.10,0.10,50,South
193380,88871,18,358.69,0.00,7,East
193381,35294,15,224.71,0.15,43,East
193382,81814,52,1091.21,0.10,39,North
193383,30565,79,1479.85,0.25,36,North
193384,45603,26,1244.31,0.10,42,North
193385,34778,65,63.16,0.00,4,East
193386,32207,10,838.33,0.10,2,East
193387,58145,30,1463.36,0.10,9,North
193388,34631,43,1412.04,0.10,47,North
193389,81063,54,735.39,0.25,45,East
193390,85735,100,1485.35,0.25,2,South
193391,38315,30,1245.14,0.15,6,West
193392,45923,56,1307.45,0.30,36,East
193393,1968,70,1269.82,0.25,26,West
193394,15632,57,1115.57,0.15,34,Central
193395,89847,36,1126.85,0.30,4,North
193396,74343,34,15.82,0.15,44,Central
193397,94602,75,960.40,0.30,38,Central
193398,58383,38,609.77,0.00,8,Central
193399,82340,53,1000.42,0.00,7,Central
193400,68093,45,884.17,0.00,4,East
193401,42957,53,979.91,0.30,18,Central
193402,3936,49,1122.17,0.30,25,East
193403,10900,2,827.40,0.05,1,East
193404,70964,57,1119.21,0.15,35,North
193405,74797,72,896.74,0.20,20,Central
193406,14446,26,55.23,0.00,19,East
193407,98921,3,1345.61,0.30,39,North
193408,77841,79,1305.63,0.30,11,North
193409,76774,92,1199.82,0.15,14,East
193410,41740,75,577.56,0.00,47,West
193411,39842,31,1151.34,0.30,9,West
193412,97261,98,22.25,0.30,14,West
193413,88678,7,896.63,0.25,17,Central
193414,16579,36,927.44,0.10,32,East
193415,52972,23,1284.21,0.00,22,North
193416,15046,89,598.48,0.05,50,East
193417,44698,17,859.74,0.00,40,South
193418,12332,28,196.09,0.10,48,Central
193419,6239,94,1183.37,0.20,10,North
193420,30562,25,1479.46,0.30,46,North
193421,94410,97,1279.65,0.20,5,Central
193422,52832,20,915.10,0.15,22,South
193423,8045,79,580.03,0.30,19,Central
193424,14596,22,6.31,0.20,18,North
193425,64785,79,511.56,0.10,4,East
193426,8787,20,187.36,0.30,11,Central
193427,71379,14,239.77,0.05,47,East
193428,22626,66,362.73,0.25,47,West
193429,39655,31,604.08,0.00,18,South
193430,80302,8,619.35,0.10,44,Central
193431,79504,37,953.96,0.25,32,West
193432,47712,74,154.46,0.25,40,East
193433,31652,19,801.64,0.05,50,East
193434,71566,47,838.19,0.15,14,South
193435,56796,27,476.16,0.05,29,Central
193436,98040,3,114.37,0.30,39,North
193437,11210,31,1359.43,0.00,40,South
193438,14682,86,1038.65,0.20,6,West
193439,6499,56,1140.68,0.15,23,East
193440,17990,37,1386.17,0.05,20,East
193441,61771,50,553.93,0.15,50,West
193442,89990,13,1248.76,0.05,21,Central
193443,35644,81,49.11,0.00,17,South
193444,63454,54,778.81,0.20,9,West
193445,33262,7,125.84,0.10,19,Central
193446,68698,68,319.86,0.15,25,West
193447,51335,52,483.85,0.05,31,South
193448,50622,99,1495.47,0.05,29,North
193449,1787,52,1468.43,0.00,31,East
193450,12529,19,247.85,0.20,16,Central
193451,52150,54,1006.31,0.10,24,West
193452,32561,34,92.17,0.05,34,North
193453,94976,47,1398.96,0.15,21,South
193454,90186,85,1246.26,0.30,30,West
193455,69485,36,274.35,0.20,16,West
193456,60491,9,284.96,0.15,28,South
193457,62218,56,33.93,0.30,49,Central
193458,49977,72,258.38,0.25,35,North
193459,89038,72,1179.82,0.25,3,East
193460,28179,71,1080.56,0.25,22,North
193461,86732,69,183.05,0.00,49,East
193462,77744,2,1404.59,0.30,48,West
193463,28150,69,473.60,0.10,4,North
193464,89809,85,919.31,0.10,1,South
193465,50470,42,1041.53,0.30,37,South
193466,15755,38,1137.74,0.00,43,North
193467,53885,40,880.06,0.15,29,West
193468,12391,95,49.17,0.30,24,North
193469,10210,96,1214.27,0.30,22,Central
193470,87210,35,1200.51,0.10,8,West
193471,41248,82,497.41,0.15,1,South
193472,5756,38,170.99,0.30,30,Central
193473,84028,9,384.46,0.15,29,South
193474,69768,99,686.67,0.25,3,North
193475,13454,17,1283.32,0.15,24,West
193476,51299,67,13.79,0.20,31,East
193477,20846,58,659.64,0.00,15,South
193478,10197,27,692.80,0.30,48,Central
193479,55568,44,509.90,0.30,26,South
193480,73636,21,380.72,0.05,6,North
193481,72201,7,1120.57,0.05,9,West
193482,76529,24,552.26,0.05,26,Central
193483,6505,92,1234.98,0.30,39,East
193484,70724,1,456.88,0.20,9,South
193485,70672,38,1149.66,0.10,33,North
193486,94158,80,919.39,0.10,29,East
193487,85289,35,504.32,0.20,12,South
193488,34414,85,236.54,0.20,35,West
193489,84694,13,231.19,0.15,11,South
193490,6418,7,1258.32,0.15,22,South
193491,1131,68,378.89,0.00,44,East
193492,28100,46,948.94,0.15,3,West
193493,22298,85,332.37,0.30,29,East
193494,42081,62,1140.43,0.00,18,East
193495,91673,23,1360.88,0.20,2,North
193496,17492,94,1244.51,0.05,22,Central
193497,44226,14,665.24,0.20,32,South
193498,5314,1,98.43,0.05,40,West
193499,41056,83,1224.60,0.20,13,East
193500,568,38,418.49,0.10,6,Central
193501,67711,12,837.65,0.00,30,Central
193502,13969,68,1075.88,0.30,14,East
193503,32478,32,648.90,0.20,17,South
193504,52483,27,313.42,0.05,27,Central
193505,44486,22,698.00,0.30,3,South
193506,21672,76,431.34,0.30,46,North
193507,87925,17,1014.46,0.05,30,North
193508,60025,74,350.16,0.10,2,East
193509,93370,29,1297.94,0.00,6,Central
193510,75947,53,1117.05,0.05,21,East
193511,18618,81,513.15,0.15,26,West
193512,90805,87,1421.18,0.00,47,Central
193513,10860,93,907.54,0.30,12,South
193514,76123,9,122.39,0.20,42,South
193515,68772,5,1047.60,0.25,15,North
193516,58413,18,1173.61,0.25,23,East
193517,10016,5,817.15,0.20,49,Central
193518,41426,71,428.66,0.05,38,West
193519,46760,81,163.22,0.20,3,South
193520,18586,6,1446.77,0.30,45,East
193521,61908,56,1245.86,0.15,49,West
193522,67246,3,714.21,0.00,10,Central
193523,94744,80,659.44,0.00,38,Central
193524,64077,44,6.44,0.30,12,Central
193525,31161,76,214.63,0.05,7,South
193526,54361,4,1458.46,0.05,20,East
193527,74183,30,658.36,0.15,5,West
193528,38311,27,706.15,0.00,26,North
193529,51889,43,899.48,0.00,21,Central
193530,55561,28,912.06,0.05,4,East
193531,3857,24,312.40,0.05,21,North
193532,87835,57,643.52,0.20,9,West
193533,80959,82,403.46,0.20,21,East
193534,62416,74,1294.81,0.25,3,West
193535,58174,84,1408.94,0.15,40,East
193536,26670,29,1138.67,0.00,16,North
193537,74074,49,1098.84,0.00,5,North
193538,93861,92,574.68,0.30,9,Central
193539,24902,43,689.13,0.30,5,East
193540,1877,82,315.25,0.25,29,North
193541,39650,45,1479.35,0.00,1,North
193542,22935,36,315.03,0.10,34,Central
193543,6076,20,404.19,0.15,20,South
193544,87363,34,212.84,0.00,27,East
193545,70473,87,1182.08,0.30,3,East
193546,61302,28,1383.59,0.25,28,South
193547,58951,86,1157.33,0.15,49,West
193548,53153,43,1191.66,0.15,25,South
193549,77487,56,920.75,0.30,9,North
193550,21890,25,12.73,0.25,45,North
193551,46486,94,1401.74,0.30,43,South
193552,33736,56,806.51,0.00,20,North
193553,82661,68,1305.14,0.20,4,West
193554,12183,5,456.90,0.20,17,North
193555,37337,81,217.80,0.10,25,North
193556,94444,32,902.06,0.25,14,Central
193557,52792,51,842.21,0.10,49,West
193558,19084,60,1036.73,0.30,18,East
193559,68360,31,148.63,0.20,24,North
193560,48700,30,264.51,0.20,23,North
193561,55166,60,1290.50,0.20,37,North
193562,65956,62,1348.69,0.15,3,East
193563,65373,54,946.39,0.20,48,East
193564,45938,31,793.47,0.20,35,Central
193565,4197,3,216.87,0.15,11,East
193566,69158,99,464.82,0.10,44,South
193567,11131,45,1450.45,0.05,45,West
193568,14157,22,1386.77,0.05,32,South
193569,59943,93,152.45,0.25,14,Central
193570,35545,49,487.13,0.10,13,West
193571,38763,62,1319.68,0.30,40,East
193572,86208,7,308.90,0.15,44,East
193573,78184,27,839.42,0.15,26,East
193574,69580,93,1010.50,0.25,26,Central
193575,75236,47,312.66,0.20,10,Central
193576,40859,74,1348.34,0.00,39,North
193577,18502,82,301.31,0.20,30,West
193578,28056,19,1331.53,0.00,28,North
193579,65656,86,151.86,0.30,40,North
193580,13310,9,1223.15,0.15,15,North
193581,58542,100,918.45,0.30,1,Central
193582,66990,5,1321.42,0.05,41,South
193583,374,66,883.38,0.25,48,North
193584,67667,76,50.16,0.00,27,North
193585,29949,84,1426.23,0.30,40,Central
193586,22222,78,1332.45,0.25,28,East
193587,81486,47,1106.55,0.20,16,East
193588,23735,35,135.54,0.30,31,West
193589,98840,28,609.86,0.00,28,Central
193590,54683,31,826.54,0.15,17,North
193591,57616,61,281.91,0.15,42,West
193592,2402,73,63.85,0.15,43,North
193593,38220,85,573.53,0.00,46,West
193594,96964,71,1320.80,0.30,10,West
193595,74917,96,492.35,0.10,38,Central
193596,31428,35,442.31,0.15,21,Central
193597,37331,71,311.16,0.10,44,Central
193598,93201,10,817.65,0.30,25,Central
193599,94731,1,314.58,0.10,32,East
193600,99600,60,127.66,0.00,41,East
193601,98817,80,891.20,0.30,17,West
193602,66497,4,1319.64,0.10,40,Central
193603,4217,88,53.83,0.25,12,Central
193604,15754,85,255.86,0.15,43,East
193605,24056,87,496.45,0.10,44,West
193606,56442,79,481.72,0.25,7,South
193607,26287,42,397.67,0.00,2,South
193608,26012,6,326.75,0.10,14,East
193609,91277,2,801.58,0.00,3,South
193610,71226,41,1377.20,0.10,18,West
193611,40874,50,721.71,0.05,42,West
193612,82718,56,778.65,0.30,43,East
193613,56693,25,946.91,0.05,45,North
193614,22260,10,888.59,0.15,1,East
193615,54848,48,72.35,0.10,25,North
193616,32415,16,1156.64,0.15,25,West
193617,42150,53,228.66,0.15,45,East
193618,92297,67,208.81,0.05,40,South
193619,14031,47,1265.50,0.15,9,East
193620,6867,16,534.98,0.30,15,South
193621,27721,45,717.99,0.25,30,South
193622,30102,57,853.97,0.20,49,South
193623,40862,93,46.39,0.15,17,West
193624,6766,72,174.91,0.20,35,South
193625,68068,84,777.02,0.00,32,Central
193626,94591,82,390.65,0.30,2,West
193627,23033,90,333.08,0.10,38,North
193628,53677,98,728.27,0.10,9,South
193629,50005,96,112.47,0.05,37,East
193630,10650,50,1350.94,0.15,40,South
193631,26883,11,664.14,0.20,32,South
193632,13559,76,1205.91,0.00,16,West
193633,24777,28,1318.20,0.00,6,South
193634,69478,19,1469.02,0.20,38,North
193635,20583,42,1230.42,0.20,49,East
193636,6612,30,1494.09,0.15,24,West
193637,18760,96,1151.68,0.30,21,West
193638,18869,86,1433.88,0.00,14,Central
193639,35080,52,1265.78,0.20,50,North
193640,42993,85,1320.79,0.15,50,East
193641,2135,10,931.96,0.25,30,South
193642,96275,94,1211.39,0.10,48,Central
193643,89963,99,1308.18,0.05,35,East
193644,38685,91,1256.84,0.20,46,West
193645,35865,38,423.51,0.10,34,East
193646,38264,23,642.69,0.20,37,West
193647,65325,78,777.85,0.25,31,North
193648,5832,16,736.41,0.25,2,East
193649,51737,28,222.02,0.30,40,East
193650,20137,56,84.29,0.30,49,East
193651,58166,75,138.44,0.30,43,East
193652,93278,86,882.66,0.10,14,Central
193653,9933,5,571.05,0.30,23,West
193654,43610,70,1161.84,0.00,46,South
193655,66073,55,1164.83,0.25,1,West
193656,87150,42,645.86,0.10,21,North
193657,90399,99,1078.58,0.00,10,West
193658,78252,12,833.80,0.05,12,West
193659,61776,67,104.01,0.10,23,Central
193660,48390,86,826.62,0.15,1,West
193661,58905,29,848.95,0.25,10,East
193662,90555,33,1419.26,0.30,39,North
193663,50582,48,751.53,0.15,14,East
193664,62491,69,139.21,0.05,29,East
193665,54754,8,960.93,0.30,34,East
193666,76720,49,1367.27,0.20,47,Central
193667,85696,68,1088.73,0.05,34,Central
193668,9606,87,1160.22,0.15,10,West
193669,77114,97,1098.81,0.05,22,West
193670,16954,96,965.99,0.05,14,West
193671,89467,87,879.00,0.25,41,Central
193672,9040,56,626.09,0.00,8,North
193673,77361,50,1478.77,0.20,10,East
193674,68729,87,1485.87,0.10,30,Central
193675,77328,44,742.04,0.05,28,West
193676,88793,90,831.28,0.30,33,Central
193677,82029,51,878.21,0.25,33,North
193678,55731,54,1142.33,0.15,9,Central
193679,25926,1,1204.98,0.10,43,South
193680,5448,50,1349.38,0.30,8,Central
193681,69757,1,378.06,0.15,6,West
193682,74409,26,1000.19,0.30,36,North
193683,62068,75,1235.98,0.00,17,Central
193684,48528,52,756.84,0.20,46,West
193685,24023,45,930.41,0.10,30,West
193686,42703,41,1451.67,0.10,48,West
193687,32066,6,855.06,0.00,11,North
193688,42781,59,869.06,0.00,44,Central
193689,47730,79,1404.76,0.00,48,Central
193690,50437,57,658.17,0.30,35,West
193691,94928,50,1172.83,0.15,41,North
193692,39483,13,89.62,0.30,31,East
193693,11646,6,734.91,0.30,5,Central
193694,92316,42,1204.39,0.30,45,East
193695,86514,75,648.64,0.05,21,East
193696,78893,34,624.59,0.05,39,Central
193697,85217,59,386.25,0.20,16,North
193698,15239,91,1425.88,0.25,28,South
193699,40300,34,644.40,0.15,40,East
193700,45010,81,667.89,0.00,22,South
193701,91799,35,1325.61,0.00,16,South
193702,78562,10,957.53,0.10,11,North
193703,3650,75,1033.68,0.05,25,West
193704,82474,12,1159.63,0.20,29,South
193705,45788,97,339.85,0.05,47,West
193706,44802,30,1230.29,0.30,28,East
193707,104,13,400.39,0.00,33,North
193708,33341,6,527.41,0.15,38,East
193709,8083,15,1165.61,0.05,28,East
193710,88971,89,1355.61,0.30,2,West
193711,23514,100,44.64,0.15,32,North
193712,73522,30,1052.09,0.30,24,South
193713,71994,78,871.28,0.10,33,Central
193714,96813,76,546.79,0.05,1,North
193715,31,4,950.22,0.05,14,Central
193716,42944,75,70.31,0.00,30,North
193717,38637,32,1036.01,0.05,4,West
193718,2162,72,932.72,0.15,11,South
193719,78471,47,668.85,0.25,19,North
193720,66515,6,73.58,0.05,33,South
193721,49368,55,1145.38,0.15,6,East
193722,17336,32,218.52,0.25,16,North
193723,3029,11,446.04,0.05,15,Central
193724,17962,53,1259.85,0.05,39,Central
193725,13196,70,272.06,0.30,12,South
193726,80261,15,220.08,0.20,2,Central
193727,3807,67,273.15,0.20,24,North
193728,41445,27,729.49,0.30,46,Central
193729,69677,13,681.23,0.15,50,Central
193730,96321,62,796.40,0.30,48,West
193731,27697,96,881.24,0.10,15,North
193732,29636,25,1474.51,0.10,45,East
193733,61284,46,129.87,0.15,36,South
193734,90503,11,930.33,0.25,24,East
193735,90645,63,62.90,0.00,14,East
193736,17592,48,399.28,0.10,30,East
193737,73360,64,819.78,0.15,8,South
193738,3223,36,276.73,0.15,13,Central
193739,41084,64,270.74,0.05,21,East
193740,38582,88,726.17,0.20,16,South
193741,31858,1,730.14,0.05,45,West
193742,186,17,1187.20,0.20,7,North
193743,40271,83,726.04,0.25,10,North
193744,42737,30,1143.67,0.05,17,West
193745,58816,99,503.11,0.00,24,South
193746,35088,45,519.05,0.20,8,South
193747,51058,42,715.55,0.05,11,North
193748,77816,56,689.68,0.10,44,East
193749,29909,15,209.90,0.05,20,Central
193750,68501,89,907.58,0.10,9,South
193751,52101,33,289.50,0.20,37,South
193752,2715,48,232.82,0.15,43,South
193753,59533,66,941.02,0.25,49,East
193754,89430,56,616.08,0.00,32,North
193755,54655,1,821.96,0.15,40,East
193756,3772,100,734.99,0.25,23,North
193757,28900,59,1183.27,0.30,27,North
193758,6849,60,782.65,0.30,22,North
193759,97392,100,122.29,0.30,23,North
193760,42532,53,430.60,0.05,33,East
193761,71145,18,614.37,0.20,10,South
193762,37239,68,562.75,0.10,19,North
193763,46408,76,199.13,0.00,46,North
193764,44311,13,1168.74,0.15,28,North
193765,17298,81,262.84,0.00,45,West
193766,812,62,671.59,0.15,14,East
193767,43858,35,1490.91,0.10,43,East
193768,93851,66,84.40,0.25,6,South
193769,71892,70,686.58,0.25,33,East
193770,13,27,746.67,0.05,4,Central
193771,32051,47,674.17,0.25,6,West
193772,87901,70,1385.96,0.15,21,South
193773,61766,16,146.16,0.05,4,West
193774,92904,60,1337.25,0.10,36,East
193775,24602,17,660.17,0.00,17,East
193776,26684,1,386.70,0.20,14,North
193777,87891,3,1468.09,0.30,9,Central
193778,83489,88,649.71,0.30,50,South
193779,70097,1,778.93,0.00,1,North
193780,76189,100,523.64,0.05,30,West
193781,85596,51,849.68,0.15,32,North
193782,71933,87,442.64,0.10,45,North
193783,76594,78,779.45,0.20,29,North
193784,19983,71,750.35,0.25,40,North
193785,95906,71,1239.96,0.05,48,South
193786,20790,79,986.04,0.10,13,West
193787,51480,33,1249.45,0.15,44,Central
193788,94798,2,1112.00,0.30,49,Central
193789,5154,91,759.07,0.30,2,North
193790,95030,71,983.86,0.25,42,South
193791,39165,25,1454.84,0.00,12,North
193792,86950,45,1173.37,0.30,46,South
193793,30159,48,1494.80,0.15,37,South
193794,31134,34,1498.88,0.15,1,North
193795,38950,14,1214.36,0.00,5,North
193796,46487,44,1446.51,0.20,22,North
193797,4078,86,356.98,0.20,5,West
193798,54265,65,1287.60,0.15,34,Central
193799,51135,81,1278.93,0.05,40,East
193800,68681,69,131.73,0.20,50,West
193801,59923,39,25.00,0.05,23,South
193802,73899,90,494.56,0.25,12,Central
193803,51094,27,1183.71,0.05,21,South
193804,55968,35,1204.27,0.20,9,Central
193805,75194,86,830.26,0.30,35,South
193806,21506,65,884.30,0.10,2,East
193807,90155,81,199.89,0.25,45,Central
193808,51245,33,831.62,0.10,16,Central
193809,80535,91,650.58,0.10,7,East
193810,81985,75,105.93,0.05,30,South
193811,23152,32,1323.91,0.00,49,North
193812,64397,30,845.20,0.00,31,West
193813,61055,29,843.72,0.10,11,West
193814,39518,58,797.30,0.10,49,Central
